"","OH_NUM","date_debut","date_fin","ID","ID_nom","occupation","densite","date_debut_OH","date_fin_OH","n_zone","diff_zone_occ","diff_zone_dens","n_diff_occ","n_diff_dens","NOM","V_USAGE","NOM_USAGE","V_URB","PORTEE"
"653","1909",1210,1355,"EU_12","cite_SO_2","urbaine","3",1210,1400,2,FALSE,FALSE,0,0,"Logis canonial, Manceau (rue) 4bis (EC 512)",43,"bâtiments conventuels ou monastiques","4",1
"654","1910",1250,1355,"EU_12","cite_SO_2","urbaine","3",1250,1650,2,FALSE,FALSE,0,0,"Logis canonial, Manceau (rue) 11 (EC 264)",43,"bâtiments conventuels ou monastiques","4",1
"655","1911",1250,1355,"EU_12","cite_SO_2","urbaine","3",1250,1480,2,FALSE,FALSE,0,0,"Logis canonial, Racine (rue) 3 (EC 500)",43,"bâtiments conventuels ou monastiques","4",1
"656","1912",1275,1355,"EU_12","cite_SO_2","urbaine","3",1275,1400,2,FALSE,FALSE,0,0,"Logis canonial, Manceau (rue) 3 (EC 295)",43,"bâtiments conventuels ou monastiques","4",1
"657","1913",1300,1355,"EU_12","cite_SO_2","urbaine","3",1300,1700,2,FALSE,FALSE,0,0,"Logis canonial, Bazoche (rue de la) 7 (EC 60)",43,"bâtiments conventuels ou monastiques","4",1
"658","1914",1300,1355,"EU_12","cite_SO_2","urbaine","3",1300,1480,2,FALSE,FALSE,0,0,"Logis canonial, General Meusnier (rue du) 12 (EC 7)",43,"bâtiments conventuels ou monastiques","4",1
"659","1915",1300,1355,"EU_12","cite_SO_2","urbaine","3",1300,1791,2,FALSE,FALSE,0,0,"Logis canonial, Manceau (rue) 6 (EC 282)",43,"bâtiments conventuels ou monastiques","4",1
"660","1916",1400,1791,"EU_22","cite_S_1","urbaine","3",1400,1791,1,FALSE,FALSE,0,0,"Logis canonial, Bazoche (rue de la) 7 (EC 227)",43,"bâtiments conventuels ou monastiques","4",1
"661","1917",1400,1480,"EU_22","cite_S_1","urbaine","3",1400,1480,1,FALSE,FALSE,0,0,"Logis canonial, Manceau (rue) 11 (EC 266)",43,"bâtiments conventuels ou monastiques","4",1
"662","1918",1400,1650,"EU_22","cite_S_1","urbaine","3",1400,1650,1,FALSE,FALSE,0,0,"Logis canonial, General Meusnier (rue du) 4 (EC 423)",43,"bâtiments conventuels ou monastiques","4",1
"663","1919",1400,1700,"EU_22","cite_S_1","urbaine","3",1400,1700,1,FALSE,FALSE,0,0,"Logis canonial, General Meusnier (rue du) 4 (EC 511)",43,"bâtiments conventuels ou monastiques","4",1
"664","1920",1400,1543,"EU_22","cite_S_1","urbaine","3",1400,1543,1,FALSE,FALSE,0,0,"Logis canonial, Manceau (rue) 4bis (EC 513)",43,"bâtiments conventuels ou monastiques","4",1
"665","1921",1407,1750,"EU_22","cite_S_1","urbaine","3",1407,1750,1,FALSE,FALSE,0,0,"Logis canonial, Manceau (rue) 5 (EC 84)",43,"bâtiments conventuels ou monastiques","4",1
"666","1922",1450,1750,"EU_22","cite_S_1","urbaine","3",1450,1750,1,FALSE,FALSE,0,0,"Logis canonial, Manceau (rue) 8 (EC 162)",43,"bâtiments conventuels ou monastiques","4",1
"667","1923",1450,1750,"EU_22","cite_S_1","urbaine","3",1450,1750,1,FALSE,FALSE,0,0,"Logis canonial, Bazoche (rue de la) 5 (EC 529)",43,"bâtiments conventuels ou monastiques","4",1
"668","1924",1450,1765,"EU_22","cite_S_1","urbaine","3",1450,1765,1,FALSE,FALSE,0,0,"Logis canonial, Bazoche (rue de la) 5 (EC 530)",43,"bâtiments conventuels ou monastiques","4",1
"669","1925",1480,1750,"EU_22","cite_S_1","urbaine","3",1480,1750,1,FALSE,FALSE,0,0,"Logis canonial, General Meusnier (rue du) 6 (EC 76)",43,"bâtiments conventuels ou monastiques","4",1
"670","1926",1480,1791,"EU_22","cite_S_1","urbaine","3",1480,1791,1,FALSE,FALSE,0,0,"Logis canonial, General Meusnier (rue du) 6 (EC 267)",43,"bâtiments conventuels ou monastiques","4",1
"671","1927",1480,1750,"EU_22","cite_S_1","urbaine","3",1480,1750,1,FALSE,FALSE,0,0,"Logis canonial, Manceau (rue) 3 (EC 296)",43,"bâtiments conventuels ou monastiques","4",1
"672","1928",1480,1650,"EU_22","cite_S_1","urbaine","3",1480,1650,1,FALSE,FALSE,0,0,"Logis canonial, 10-12 rue du General Meusnier (EC 5)",43,"bâtiments conventuels ou monastiques","4",1
"673","1929",1480,1650,"EU_22","cite_S_1","urbaine","3",1480,1650,1,FALSE,FALSE,0,0,"Logis canonial, Manceau (rue) 1 (EC 477)",43,"bâtiments conventuels ou monastiques","4",1
"674","1930",1480,1791,"EU_22","cite_S_1","urbaine","3",1480,1791,1,FALSE,FALSE,0,0,"Logis canonial, Racine (rue) 3 (EC 495)",43,"bâtiments conventuels ou monastiques","4",1
"675","1931",1490,1765,"EU_22","cite_S_1","urbaine","3",1490,1765,1,FALSE,FALSE,0,0,"Logis canonial,  General Meusnier  (rue du) 12 (EC 458)",43,"bâtiments conventuels ou monastiques","4",1
"676","1932",1490,1650,"EU_22","cite_S_1","urbaine","3",1490,1650,1,FALSE,FALSE,0,0,"Logis canonial, Gregoire de Tours (place) 1 (EC 472)",43,"bâtiments conventuels ou monastiques","4",1
"677","1933",1543,1650,"EU_22","cite_S_1","urbaine","3",1543,1650,1,FALSE,FALSE,0,0,"Logis canonial, Manceau (rue) 4bis (EC 514)",43,"bâtiments conventuels ou monastiques","4",1
"678","1934",1600,1791,"EU_22","cite_S_1","urbaine","3",1600,1791,1,FALSE,FALSE,0,0,"Logis canonial, Manceau (rue) 13 (EC 306)",43,"bâtiments conventuels ou monastiques","4",1
"679","1935",1600,1750,"EU_22","cite_S_1","urbaine","3",1600,1750,1,FALSE,FALSE,0,0,"Logis canonial, General Meusnier (rue du) 8 (EC 439)",43,"bâtiments conventuels ou monastiques","4",1
"680","1936",1650,1791,"EU_22","cite_S_1","urbaine","3",1650,1791,1,FALSE,FALSE,0,0,"Logis canonial, Manceau (rue) 11 (EC 265)",43,"bâtiments conventuels ou monastiques","4",1
"681","1937",1650,1791,"EU_22","cite_S_1","urbaine","3",1650,1791,1,FALSE,FALSE,0,0,"Logis canonial, General Meusnier (rue du) 4 (EC 425)",43,"bâtiments conventuels ou monastiques","4",1
"682","1938",1650,1750,"EU_22","cite_S_1","urbaine","3",1650,1750,1,FALSE,FALSE,0,0,"Logis canonial, General Meusnier (rue du) 11-12 (EC 6)",43,"bâtiments conventuels ou monastiques","4",1
"683","1939",1650,1791,"EU_22","cite_S_1","urbaine","3",1650,1791,1,FALSE,FALSE,0,0,"Logis canonial, Gregoire de Tours (place) 1 (EC 473)",43,"bâtiments conventuels ou monastiques","4",1
"684","1940",1650,1791,"EU_22","cite_S_1","urbaine","3",1650,1791,1,FALSE,FALSE,0,0,"Logis canonial, Manceau (rue) 1 (EC 479)",43,"bâtiments conventuels ou monastiques","4",1
"685","1941",1650,1791,"EU_22","cite_S_1","urbaine","3",1650,1791,1,FALSE,FALSE,0,0,"Logis canonial, Racine (rue) 1 (EC 492)",43,"bâtiments conventuels ou monastiques","4",1
"686","1942",1650,1750,"EU_22","cite_S_1","urbaine","3",1650,1750,1,FALSE,FALSE,0,0,"Logis canonial, Manceau (rue) 4bis (EC 515)",43,"bâtiments conventuels ou monastiques","4",1
"687","1943",1700,1791,"EU_22","cite_S_1","urbaine","3",1700,1791,1,FALSE,FALSE,0,0,"Logis canonial, Bazoche (rue de la) 7 (EC 63)",43,"bâtiments conventuels ou monastiques","4",1
"688","1944",1700,1791,"EU_22","cite_S_1","urbaine","3",1700,1791,1,FALSE,FALSE,0,0,"Logis canonial, General Meusnier (rue du) 2 (EC 430)",43,"bâtiments conventuels ou monastiques","4",1
"689","1945",1700,1791,"EU_22","cite_S_1","urbaine","3",1700,1791,1,FALSE,FALSE,0,0,"Logis canonial, Manceau (rue) 4 (EC 504)",43,"bâtiments conventuels ou monastiques","4",1
"690","1946",1750,1791,"EU_22","cite_S_1","urbaine","3",1750,1791,1,FALSE,FALSE,0,0,"Logis canonial, General Meusnier (rue) 6 (EC 75)",43,"bâtiments conventuels ou monastiques","4",1
"691","1947",1750,1791,"EU_22","cite_S_1","urbaine","3",1750,1791,1,FALSE,FALSE,0,0,"Logis canonial, Manceau (rue) 5 (EC 86)",43,"bâtiments conventuels ou monastiques","4",1
"692","1948",1750,1791,"EU_22","cite_S_1","urbaine","3",1750,1791,1,FALSE,FALSE,0,0,"Logis canonial, Manceau (rue) 8 (EC 163)",43,"bâtiments conventuels ou monastiques","4",1
"693","1949",1750,1791,"EU_22","cite_S_1","urbaine","3",1750,1791,1,FALSE,FALSE,0,0,"Logis canonial, Manceau (rue) 3 (EC 297)",43,"bâtiments conventuels ou monastiques","4",1
"694","1950",1750,1791,"EU_22","cite_S_1","urbaine","3",1750,1791,1,FALSE,FALSE,0,0,"Logis canonial, General Meusnier (rue du) 8 (EC 75)",43,"bâtiments conventuels ou monastiques","4",1
"695","1951",1750,1791,"EU_22","cite_S_1","urbaine","3",1750,1791,1,FALSE,FALSE,0,0,"Logis canonial, Manceau (rue) 4bis (EC 516)",43,"bâtiments conventuels ou monastiques","4",1
"696","1952",1750,1791,"EU_22","cite_S_1","urbaine","3",1750,1791,1,FALSE,FALSE,0,0,"Logis canonial, Bazoche (rue de la) 5 (EC 533)",43,"bâtiments conventuels ou monastiques","4",1
"697","1953",1754,1754,"EU_28","tours_S_1","urbaine","1",1754,1754,1,FALSE,FALSE,0,0,"Logis canonial, terrasse de l'Archeveche (EC 127)",43,"bâtiments conventuels ou monastiques","4",1
"698","1954",1765,1791,"EU_22","cite_S_1","urbaine","3",1765,1791,1,FALSE,FALSE,0,0,"Logis canonial, Bazoche (rue de la) 7  (EC 15)",43,"bâtiments conventuels ou monastiques","4",1
"699","1955",1765,1791,"EU_28","tours_S_1","urbaine","1",1765,1791,1,FALSE,FALSE,0,0,"Logis canonial, Manceau (rue) 13 (EC 516)",43,"bâtiments conventuels ou monastiques","4",1
"700","1956",1765,1791,"EU_22","cite_S_1","urbaine","3",1765,1791,1,FALSE,FALSE,0,0,"Logis canonial, General Meusnier (rue du) 12 (EC 456)",43,"bâtiments conventuels ou monastiques","4",1
"701","1957",1765,1791,"EU_22","cite_S_1","urbaine","3",1765,1791,1,FALSE,FALSE,0,0,"Logis canonial,  General Meusnier (rue du) 14 (EC 470)",43,"bâtiments conventuels ou monastiques","4",1
"702","1958",1765,1791,"EU_22","cite_S_1","urbaine","3",1765,1791,1,FALSE,FALSE,0,0,"Logis canonial, Racine (rue) 5 (EC 483)",43,"bâtiments conventuels ou monastiques","4",1
"703","1959",1765,1791,"EU_22","cite_S_1","urbaine","3",1765,1791,1,FALSE,FALSE,0,0,"Logis canonial, Bazoche (rue de la) 5 (EC 536)",43,"bâtiments conventuels ou monastiques","4",1
"704","1960",1765,1791,"EU_22","cite_S_1","urbaine","3",1765,1791,1,FALSE,FALSE,0,0,"Logis canonial, Bazoche (rue de la) 5  (EC 538)",43,"bâtiments conventuels ou monastiques","4",1
"705","1961",1765,1791,"EU_22","cite_S_1","urbaine","3",1765,1791,1,FALSE,FALSE,0,0,"Logis canonial, Bazoche (rue de la) 5  (EC 541)",43,"bâtiments conventuels ou monastiques","4",1
"706","1962",1450,1650,"EU_22","cite_S_1","urbaine","3",1450,1650,1,FALSE,FALSE,0,0,"Logis canonial, Bazoche (rue de la) 5  (EC 536)",43,"bâtiments conventuels ou monastiques","4",1
"707","1963",1200,1355,"EU_12","cite_SO_2","urbaine","3",1200,1750,2,FALSE,FALSE,0,0,"Logis canonial, General Meusnier (rue du) 6 (EC 419)",43,"bâtiments conventuels ou monastiques","4",1
"708","1964",800,899,"EU_09","cite_NE_1","urbaine","2",800,1200,2,FALSE,FALSE,0,1,"Mur en moellons, General Meusnier (rue du) 6 (EC 420)",30,"constructions civiles non spécifiées","3",1
"709","1965",1400,1765,"EU_22","cite_S_1","urbaine","3",1400,1765,1,FALSE,FALSE,0,0,"Mur d'un batiment, Manceau (rue) 11 (EC 262)",30,"constructions civiles non spécifiées","3",1
"710","2001",1450,1499,"EU_20","chateauneuf_N","urbaine","2",1450,1790,3,FALSE,FALSE,0,0,"eglise Sainte-Croix, Chateauneuf (rue de) 17-21",42,"édifices culturels catholiques","4",1
"711","2002",1100,1355,"EU_11","suburbium_sm","urbaine","2",1100,1700,4,FALSE,FALSE,0,0,"habitation, Commerce (rue du) 102",37,"habitat","3",1
"712","2003",1200,1355,"EU_06","centre_sm_2","urbaine","3",1200,1790,2,FALSE,FALSE,0,0,"habitation, Baleschoux (rue) 7",43,"bâtiments conventuels ou monastiques","4",1
"713","2004",1100,1355,"EU_06","centre_sm_2","urbaine","3",1100,1790,2,FALSE,FALSE,0,0,"habitation, Baleschoux (rue) 10",43,"bâtiments conventuels ou monastiques","4",1
"714","2005",1200,1355,"EU_11","suburbium_sm","urbaine","2",1200,1958,7,FALSE,FALSE,0,1,"habitation, Fouquet (rue des) 2",37,"habitat","3",1
"715","2006",1200,1355,"EU_11","suburbium_sm","urbaine","2",1200,2015,7,FALSE,FALSE,0,1,"habitation, Grand-Marche (place) 26",37,"habitat","3",1
"716","2007",1100,1355,"EU_06","centre_sm_2","urbaine","3",1100,1700,2,FALSE,FALSE,0,0,"habitation, Baleschoux (rue) 12-14",43,"bâtiments conventuels ou monastiques","4",1
"717","2008",1000,1200,"EU_11","suburbium_sm","urbaine","2",1000,1200,1,FALSE,FALSE,0,0,"habitation, Baleschoux (rue) 14 / Nericault-Destouches (rue) 39",37,"habitat","3",1
"718","2009",1250,1355,"EU_11","suburbium_sm","urbaine","2",1250,2015,7,FALSE,FALSE,0,1,"habitation, Bons-Enfants (rue des) 7",37,"habitat","3",1
"719","2010",1100,1355,"EU_11","suburbium_sm","urbaine","2",1100,1400,2,FALSE,FALSE,0,0,"porte du Tresorier, Grand-Marche (place du) 54,",43,"bâtiments conventuels ou monastiques","4",1
"720","2011",1200,1355,"EU_11","suburbium_sm","urbaine","2",1200,1816,5,FALSE,FALSE,0,1,"habitation, Grand-Marche (place du) 8",37,"habitat","3",1
"721","2012",1100,1355,"EU_11","suburbium_sm","urbaine","2",1100,1500,3,FALSE,FALSE,0,0,"habitation, Bons-Enfants (rue des) 9",37,"habitat","3",1
"722","2013",1100,1355,"EU_11","suburbium_sm","urbaine","2",1100,2015,7,FALSE,FALSE,0,1,"habitation, Bons-Enfants (rue des) 11",37,"habitat","3",1
"723","2014",900,1200,"EU_11","suburbium_sm","urbaine","2",900,1200,1,FALSE,FALSE,0,0,"habitation, Orfevres (rue des) 6",37,"habitat","3",1
"724","2015",1200,1355,"EU_11","suburbium_sm","urbaine","2",1200,1475,2,FALSE,FALSE,0,0,"habitation, Briconnet (rue) 16",37,"habitat","3",1
"725","2016",1200,1355,"EU_11","suburbium_sm","urbaine","2",1200,2015,7,FALSE,FALSE,0,1,"habitation, Cerisiers (rue des) 4",37,"habitat","3",1
"726","2017",1100,1355,"EU_11","suburbium_sm","urbaine","2",1100,1700,4,FALSE,FALSE,0,0,"habitation, Cerisiers (rue des) 13",37,"habitat","3",1
"727","2018",1175,1355,"EU_11","suburbium_sm","urbaine","2",1175,1500,3,FALSE,FALSE,0,0,"chapelle du Petit-Saint-Martin, Petit-Saint-Martin (rue du) 22",42,"édifices culturels catholiques","4",1
"728","2019",1400,1499,"EU_20","chateauneuf_N","urbaine","2",1400,2015,6,FALSE,FALSE,0,1,"habitation, Chateauneuf (place de) 13",37,"habitat","3",1
"729","2020",1100,1355,"EU_11","suburbium_sm","urbaine","2",1100,1400,2,FALSE,FALSE,0,0,"habitation, Chateauneuf (place de) 13",37,"habitat","3",1
"730","2021",1100,1355,"EU_06","centre_sm_2","urbaine","3",1100,1700,2,FALSE,FALSE,0,0,"Porte de l'ecrignole /de la Chancellerie / Baleschoux, Halles (rue des)",43,"bâtiments conventuels ou monastiques","4",2
"731","2022",1100,1355,"EU_11","suburbium_sm","urbaine","2",1100,2015,7,FALSE,FALSE,0,1,"habitation, Commerce (rue du) 65-67",37,"habitat","3",1
"732","2023",1100,1355,"EU_06","centre_sm_2","urbaine","3",1100,1600,2,FALSE,FALSE,0,0,"habitation, Descartes (rue) 10",43,"bâtiments conventuels ou monastiques","4",1
"733","2024",1100,1355,"EU_06","centre_sm_2","urbaine","3",1100,1400,2,FALSE,FALSE,0,0,"habitation, Descartes (rue) 11",43,"bâtiments conventuels ou monastiques","4",1
"734","2025",1100,1355,"EU_06","centre_sm_2","urbaine","3",1100,1400,2,FALSE,FALSE,0,0,"habitation, Descartes (rue) 12bis / Nericault-Destouches (rue) 47",43,"bâtiments conventuels ou monastiques","4",1
"735","2026",600,900,"EU_06","centre_sm_2","urbaine","3",600,900,1,FALSE,FALSE,0,0,"Porte, Halles (rue des)",43,"bâtiments conventuels ou monastiques","4",2
"736","2027",1100,1355,"EU_11","suburbium_sm","urbaine","2",1100,1400,2,FALSE,FALSE,0,1,"habitation, Descartes (rue) 12bis",43,"bâtiments conventuels ou monastiques","4",1
"737","2028",1100,1355,"EU_11","suburbium_sm","urbaine","2",1100,1600,2,FALSE,FALSE,0,1,"habitation, Descartes (rue) 13",43,"bâtiments conventuels ou monastiques","4",1
"738","2029",1200,1355,"EU_11","suburbium_sm","urbaine","2",1200,2015,7,FALSE,FALSE,0,1,"habitation, Eugene-Sue (rue) 28",37,"habitat","3",1
"739","2030",1200,1355,"EU_11","suburbium_sm","urbaine","2",1200,2015,7,FALSE,FALSE,0,1,"habitation, Eugene-Sue (rue) 30",37,"habitat","3",1
"740","2031",1100,1355,"EU_06","centre_sm_2","urbaine","3",1100,1790,2,FALSE,FALSE,0,0,"habitation, Gaston-Paillhou (place) 22",43,"bâtiments conventuels ou monastiques","4",1
"741","2032",1100,1355,"EU_06","centre_sm_2","urbaine","3",1100,1790,2,FALSE,FALSE,0,0,"habitation, Gaston-Paillhou (place) 22",43,"bâtiments conventuels ou monastiques","4",1
"742","2033",1200,1355,"EU_11","suburbium_sm","urbaine","2",1200,1400,2,FALSE,FALSE,0,0,"habitation, Halles (rue des) 73",37,"habitat","3",1
"743","2034",1100,1355,"EU_11","suburbium_sm","urbaine","2",1100,1700,4,FALSE,FALSE,0,0,"habitation, Arbalete (rue de l') 12",37,"habitat","3",1
"744","2035",1200,1355,"EU_11","suburbium_sm","urbaine","2",1200,1600,3,FALSE,FALSE,0,0,"habitation, Halles (rue des) 75",37,"habitat","3",1
"745","2036",1100,1355,"EU_11","suburbium_sm","urbaine","2",1100,1700,4,FALSE,FALSE,0,0,"habitation, Grand-Marche (place du) 24",37,"habitat","3",1
"746","2037",1100,1355,"EU_11","suburbium_sm","urbaine","2",1100,1700,4,FALSE,FALSE,0,0,"habitation, Grand-Marche (place du) 24 / Arbalete (rue de l')",37,"habitat","3",1
"747","2038",1100,1355,"EU_11","suburbium_sm","urbaine","2",1100,1887,6,FALSE,FALSE,0,1,"habitation, Longue-Echelle (rue de la) 11-13",37,"habitat","3",1
"748","2039",1100,1355,"EU_11","suburbium_sm","urbaine","2",1100,1600,3,FALSE,FALSE,0,0,"habitation, Halles (rue des) 71",37,"habitat","3",1
"749","2040",1400,1499,"EU_20","chateauneuf_N","urbaine","2",1400,2015,6,FALSE,FALSE,0,1,"habitation, Monnaie (rue de la) 19 / Orfevres (rue des) 8",37,"habitat","3",1
"750","2041",1200,1355,"EU_11","suburbium_sm","urbaine","2",1200,1600,3,FALSE,FALSE,0,0,"habitation, Halles (rue des) 75",37,"habitat","3",1
"751","2042",1300,1355,"EU_06","centre_sm_2","urbaine","3",1300,1700,2,FALSE,FALSE,0,0,"habitation, Halles (rue des) 86",43,"bâtiments conventuels ou monastiques","4",1
"752","2043",900,1100,"EU_06","centre_sm_2","urbaine","3",900,1100,1,FALSE,FALSE,0,0,"habitation, Julien-Leroy (rue) 2",43,"bâtiments conventuels ou monastiques","4",1
"753","2044",1100,1355,"EU_06","centre_sm_2","urbaine","3",1100,2015,5,FALSE,FALSE,0,0,"habitation, Halles (rue des) 109-111",37,"habitat","3",1
"754","2045",1100,1355,"EU_11","suburbium_sm","urbaine","2",1100,1600,3,FALSE,FALSE,0,0,"habitation, Herbes (carroi aux)  / Eugene-Sue (rue) 13-15",37,"habitat","3",1
"755","2046",1100,1355,"EU_06","centre_sm_2","urbaine","3",1100,1790,2,FALSE,FALSE,0,0,"habitation, Julien-Leroy (rue) 2",43,"bâtiments conventuels ou monastiques","4",1
"756","2047",1100,1355,"EU_11","suburbium_sm","urbaine","2",1100,1600,3,FALSE,FALSE,0,0,"habitation, Lamproie (rue de la) 11 / Paix (rue de la) 30",37,"habitat","3",1
"757","2048",1100,1355,"EU_11","suburbium_sm","urbaine","2",1100,1700,4,FALSE,FALSE,0,0,"habitation, Lamproie (rue de la) 19",37,"habitat","3",1
"758","2049",1200,1355,"EU_11","suburbium_sm","urbaine","2",1200,2015,7,FALSE,FALSE,0,1,"habitation, Monnaie (rue de la) 9",37,"habitat","3",1
"759","2050",1100,1355,"EU_11","suburbium_sm","urbaine","2",1100,1800,5,FALSE,FALSE,0,1,"habitation, Monnaie (rue de la) 22",37,"habitat","3",1
"760","2051",1100,1355,"EU_11","suburbium_sm","urbaine","2",1100,1600,3,FALSE,FALSE,0,0,"habitation, Murier (rue du) 2",37,"habitat","3",1
"761","2052",1100,1355,"EU_11","suburbium_sm","urbaine","2",1100,2015,7,FALSE,FALSE,0,1,"habitation, Murier (rue du) 4",37,"habitat","3",1
"762","2053",1100,1355,"EU_11","suburbium_sm","urbaine","2",1100,1800,5,FALSE,FALSE,0,1,"habitation, Murier (rue du) 7",37,"habitat","3",1
"763","2054",1100,1355,"EU_11","suburbium_sm","urbaine","2",1100,1800,5,FALSE,FALSE,0,1,"habitation, Murier (rue du) 7",37,"habitat","3",1
"764","2055",1100,1355,"EU_11","suburbium_sm","urbaine","2",1100,2015,5,FALSE,FALSE,0,1,"habitation, Nericault-Destouches (rue) 34",37,"habitat","3",1
"765","2057",1100,1355,"EU_06","centre_sm_2","urbaine","3",1100,1400,2,FALSE,FALSE,0,0,"habitation, Nericault-Destouches (rue) 59",43,"bâtiments conventuels ou monastiques","4",1
"766","2058",1100,1175,"EU_11","suburbium_sm","urbaine","2",1100,1175,1,FALSE,FALSE,0,0,"habitation, Orfevres (rue des) 2",37,"habitat","3",1
"767","2059",1175,1300,"EU_11","suburbium_sm","urbaine","2",1175,1300,1,FALSE,FALSE,0,0,"habitation, Orfevres (rue des) 2",37,"habitat","3",1
"768","2060",1100,1300,"EU_11","suburbium_sm","urbaine","2",1100,1300,1,FALSE,FALSE,0,0,"habitation, Orfevres (rue des) 2",37,"habitat","3",1
"769","2061",1200,1355,"EU_11","suburbium_sm","urbaine","2",1200,1600,3,FALSE,FALSE,0,0,"habitation, Orfevres (rue des) 6",37,"habitat","3",1
"770","2062",1200,1355,"EU_11","suburbium_sm","urbaine","2",1200,2015,7,FALSE,FALSE,0,1,"habitation, Paul-Louis-Courier (rue) 7",37,"habitat","3",1
"771","2063",1100,1355,"EU_11","suburbium_sm","urbaine","2",1100,1400,2,FALSE,FALSE,0,0,"habitation, Paul-Louis-Courier (rue) 7",37,"habitat","3",1
"772","2064",1100,1355,"EU_11","suburbium_sm","urbaine","2",1100,1400,2,FALSE,FALSE,0,0,"habitation, President-Merville (rue du) 17",37,"habitat","3",1
"773","2065",1200,1300,"EU_11","suburbium_sm","urbaine","2",1200,1300,1,FALSE,FALSE,0,0,"habitation, Paul-Louis-Courier (rue) 14",37,"habitat","3",1
"774","2067",1275,1355,"EU_11","suburbium_sm","urbaine","2",1275,2015,7,FALSE,FALSE,0,1,"habitation, Petit-Soleil (rue du) 16",37,"habitat","3",1
"775","2068",1100,1355,"EU_11","suburbium_sm","urbaine","2",1100,1800,5,FALSE,FALSE,0,1,"habitation, Petit-Soleil (rue du) 18",37,"habitat","3",1
"776","2069",900,1100,"EU_06","centre_sm_2","urbaine","3",900,1100,1,FALSE,FALSE,0,0,"Porte, Rapin (rue)",21,"système défensif urbain","2",2
"777","2070",1100,1355,"EU_11","suburbium_sm","urbaine","2",1100,1400,2,FALSE,FALSE,0,0,"habitation, Petit-Soleil (rue du) 20",37,"habitat","3",1
"778","2072",1100,1355,"EU_11","suburbium_sm","urbaine","2",1100,1940,6,FALSE,FALSE,0,1,"habitation, President-Merville (rue du) 8",37,"habitat","3",1
"779","2073",1175,1355,"EU_11","suburbium_sm","urbaine","2",1175,1400,2,FALSE,FALSE,0,0,"habitation, President-Merville (rue du) 17",37,"habitat","3",1
"780","2074",1100,1355,"EU_11","suburbium_sm","urbaine","2",1100,1400,2,FALSE,FALSE,0,0,"habitation, President-Merville (rue du) 17",37,"habitat","3",1
"781","2075",1200,1355,"EU_11","suburbium_sm","urbaine","2",1200,1960,7,FALSE,FALSE,0,1,"habitation, Briconnet (rue) 35 / Poirier (rue du) 4-6",37,"habitat","3",1
"782","2076",1100,1300,"EU_11","suburbium_sm","urbaine","2",1100,1300,1,FALSE,FALSE,0,0,"habitation, Orfevres (rue des) 2",37,"habitat","3",1
"783","2077",1300,1355,"EU_11","suburbium_sm","urbaine","2",1300,1961,7,FALSE,FALSE,0,1,"habitation, Orfevres (rue des) 2",37,"habitat","3",1
"784","2078",1300,1355,"EU_11","suburbium_sm","urbaine","2",1300,2015,7,FALSE,FALSE,0,1,"habitation, President-Merville (rue du) 21-23",37,"habitat","3",1
"785","2079",1000,1355,"EU_06","centre_sm_2","urbaine","3",1000,1700,2,FALSE,FALSE,0,0,"eglise Saint-Andre, Rapin (rue) 14",42,"édifices culturels catholiques","4",1
"786","2080",1100,1355,"EU_06","centre_sm_2","urbaine","3",1100,1400,2,FALSE,FALSE,0,0,"habitation, Rapin (rue) 5-7",43,"bâtiments conventuels ou monastiques","4",1
"787","2081",1300,1355,"EU_06","centre_sm_2","urbaine","3",1300,1790,2,FALSE,FALSE,0,0,"habitation, Rapin (rue) 12",43,"bâtiments conventuels ou monastiques","4",1
"788","2082",1400,1499,"EU_20","chateauneuf_N","urbaine","2",1400,2015,6,FALSE,FALSE,0,1,"habitation, Paul-Louis-Courier (rue) 7",37,"habitat","3",1
"789","2083",1100,1355,"EU_11","suburbium_sm","urbaine","2",1100,1970,7,FALSE,FALSE,0,1,"habitation, Tanneurs (rue des) 39",37,"habitat","3",1
"790","2084",1300,1355,"EU_06","centre_sm_2","urbaine","3",1300,1500,2,FALSE,FALSE,0,0,"habitation, Rapin (rue) 3",43,"bâtiments conventuels ou monastiques","4",1
"791","2085",900,1100,"EU_06","centre_sm_2","urbaine","3",900,1100,1,FALSE,FALSE,0,0,"Porte, Descartes (rue)",21,"système défensif urbain","2",2
"792","2086",1100,1355,"EU_06","centre_sm_2","urbaine","3",1100,1400,2,FALSE,FALSE,0,0,"Batiment ecclesiastique, Halles (rue des) 86",43,"bâtiments conventuels ou monastiques","4",2
"793","2087",1200,1355,"EU_06","centre_sm_2","urbaine","3",1200,1500,2,FALSE,FALSE,0,0,"habitation, Baleschoux (rue) 16",43,"bâtiments conventuels ou monastiques","4",1
"794","2088",900,1200,"EU_11","suburbium_sm","urbaine","2",900,1200,1,FALSE,FALSE,0,0,"habitation, Paul-Louis-Courier (rue) 14",37,"habitat","3",1
"795","2089",1300,1355,"EU_11","suburbium_sm","urbaine","2",1300,2015,7,FALSE,FALSE,0,1,"habitation, Paul-Louis-Courier (rue) 14",37,"habitat","3",1
"796","2090",1300,1355,"EU_11","suburbium_sm","urbaine","2",1300,2015,7,FALSE,FALSE,0,1,"habitation, Longue-Echelle (rue de la) 20",37,"habitat","3",1
"797","2091",900,1100,"EU_11","suburbium_sm","urbaine","2",900,1100,1,FALSE,FALSE,0,0,"Porte, Change (rue du)",21,"système défensif urbain","2",2
