"","OH_NUM","date_debut","date_fin","ID","ID_nom","occupation","densite","date_debut_OH","date_fin_OH","n_zone","diff_zone_occ","diff_zone_dens","n_diff_occ","n_diff_dens","NOM","V_USAGE","NOM_USAGE","V_URB","PORTEE"
"1561","1922",1450,1750,"EU_22","cite_S_1","urbaine","3",1450,1750,1,FALSE,FALSE,0,0,"Logis canonial, Manceau (rue) 8 (EC 162)",43,"bâtiments conventuels ou monastiques","4",1
"1562","1923",1450,1750,"EU_22","cite_S_1","urbaine","3",1450,1750,1,FALSE,FALSE,0,0,"Logis canonial, Bazoche (rue de la) 5 (EC 529)",43,"bâtiments conventuels ou monastiques","4",1
"1563","1924",1450,1765,"EU_22","cite_S_1","urbaine","3",1450,1765,1,FALSE,FALSE,0,0,"Logis canonial, Bazoche (rue de la) 5 (EC 530)",43,"bâtiments conventuels ou monastiques","4",1
"1564","1925",1480,1750,"EU_22","cite_S_1","urbaine","3",1480,1750,1,FALSE,FALSE,0,0,"Logis canonial, General Meusnier (rue du) 6 (EC 76)",43,"bâtiments conventuels ou monastiques","4",1
"1565","1926",1480,1791,"EU_22","cite_S_1","urbaine","3",1480,1791,1,FALSE,FALSE,0,0,"Logis canonial, General Meusnier (rue du) 6 (EC 267)",43,"bâtiments conventuels ou monastiques","4",1
"1566","1927",1480,1750,"EU_22","cite_S_1","urbaine","3",1480,1750,1,FALSE,FALSE,0,0,"Logis canonial, Manceau (rue) 3 (EC 296)",43,"bâtiments conventuels ou monastiques","4",1
"1567","1928",1480,1650,"EU_22","cite_S_1","urbaine","3",1480,1650,1,FALSE,FALSE,0,0,"Logis canonial, 10-12 rue du General Meusnier (EC 5)",43,"bâtiments conventuels ou monastiques","4",1
"1568","1929",1480,1650,"EU_22","cite_S_1","urbaine","3",1480,1650,1,FALSE,FALSE,0,0,"Logis canonial, Manceau (rue) 1 (EC 477)",43,"bâtiments conventuels ou monastiques","4",1
"1569","1930",1480,1791,"EU_22","cite_S_1","urbaine","3",1480,1791,1,FALSE,FALSE,0,0,"Logis canonial, Racine (rue) 3 (EC 495)",43,"bâtiments conventuels ou monastiques","4",1
"1570","1931",1490,1765,"EU_22","cite_S_1","urbaine","3",1490,1765,1,FALSE,FALSE,0,0,"Logis canonial,  General Meusnier  (rue du) 12 (EC 458)",43,"bâtiments conventuels ou monastiques","4",1
"1571","1932",1490,1650,"EU_22","cite_S_1","urbaine","3",1490,1650,1,FALSE,FALSE,0,0,"Logis canonial, Gregoire de Tours (place) 1 (EC 472)",43,"bâtiments conventuels ou monastiques","4",1
"1572","1933",1543,1650,"EU_22","cite_S_1","urbaine","3",1543,1650,1,FALSE,FALSE,0,0,"Logis canonial, Manceau (rue) 4bis (EC 514)",43,"bâtiments conventuels ou monastiques","4",1
"1573","1934",1600,1791,"EU_22","cite_S_1","urbaine","3",1600,1791,1,FALSE,FALSE,0,0,"Logis canonial, Manceau (rue) 13 (EC 306)",43,"bâtiments conventuels ou monastiques","4",1
"1574","1935",1600,1750,"EU_22","cite_S_1","urbaine","3",1600,1750,1,FALSE,FALSE,0,0,"Logis canonial, General Meusnier (rue du) 8 (EC 439)",43,"bâtiments conventuels ou monastiques","4",1
"1575","1936",1650,1791,"EU_22","cite_S_1","urbaine","3",1650,1791,1,FALSE,FALSE,0,0,"Logis canonial, Manceau (rue) 11 (EC 265)",43,"bâtiments conventuels ou monastiques","4",1
"1576","1937",1650,1791,"EU_22","cite_S_1","urbaine","3",1650,1791,1,FALSE,FALSE,0,0,"Logis canonial, General Meusnier (rue du) 4 (EC 425)",43,"bâtiments conventuels ou monastiques","4",1
"1577","1938",1650,1750,"EU_22","cite_S_1","urbaine","3",1650,1750,1,FALSE,FALSE,0,0,"Logis canonial, General Meusnier (rue du) 11-12 (EC 6)",43,"bâtiments conventuels ou monastiques","4",1
"1578","1939",1650,1791,"EU_22","cite_S_1","urbaine","3",1650,1791,1,FALSE,FALSE,0,0,"Logis canonial, Gregoire de Tours (place) 1 (EC 473)",43,"bâtiments conventuels ou monastiques","4",1
"1579","1940",1650,1791,"EU_22","cite_S_1","urbaine","3",1650,1791,1,FALSE,FALSE,0,0,"Logis canonial, Manceau (rue) 1 (EC 479)",43,"bâtiments conventuels ou monastiques","4",1
"1580","1941",1650,1791,"EU_22","cite_S_1","urbaine","3",1650,1791,1,FALSE,FALSE,0,0,"Logis canonial, Racine (rue) 1 (EC 492)",43,"bâtiments conventuels ou monastiques","4",1
"1581","1942",1650,1750,"EU_22","cite_S_1","urbaine","3",1650,1750,1,FALSE,FALSE,0,0,"Logis canonial, Manceau (rue) 4bis (EC 515)",43,"bâtiments conventuels ou monastiques","4",1
"1582","1943",1700,1791,"EU_22","cite_S_1","urbaine","3",1700,1791,1,FALSE,FALSE,0,0,"Logis canonial, Bazoche (rue de la) 7 (EC 63)",43,"bâtiments conventuels ou monastiques","4",1
"1583","1944",1700,1791,"EU_22","cite_S_1","urbaine","3",1700,1791,1,FALSE,FALSE,0,0,"Logis canonial, General Meusnier (rue du) 2 (EC 430)",43,"bâtiments conventuels ou monastiques","4",1
"1584","1945",1700,1791,"EU_22","cite_S_1","urbaine","3",1700,1791,1,FALSE,FALSE,0,0,"Logis canonial, Manceau (rue) 4 (EC 504)",43,"bâtiments conventuels ou monastiques","4",1
"1585","1946",1750,1791,"EU_22","cite_S_1","urbaine","3",1750,1791,1,FALSE,FALSE,0,0,"Logis canonial, General Meusnier (rue) 6 (EC 75)",43,"bâtiments conventuels ou monastiques","4",1
"1586","1947",1750,1791,"EU_22","cite_S_1","urbaine","3",1750,1791,1,FALSE,FALSE,0,0,"Logis canonial, Manceau (rue) 5 (EC 86)",43,"bâtiments conventuels ou monastiques","4",1
"1587","1948",1750,1791,"EU_22","cite_S_1","urbaine","3",1750,1791,1,FALSE,FALSE,0,0,"Logis canonial, Manceau (rue) 8 (EC 163)",43,"bâtiments conventuels ou monastiques","4",1
"1588","1949",1750,1791,"EU_22","cite_S_1","urbaine","3",1750,1791,1,FALSE,FALSE,0,0,"Logis canonial, Manceau (rue) 3 (EC 297)",43,"bâtiments conventuels ou monastiques","4",1
"1589","1950",1750,1791,"EU_22","cite_S_1","urbaine","3",1750,1791,1,FALSE,FALSE,0,0,"Logis canonial, General Meusnier (rue du) 8 (EC 75)",43,"bâtiments conventuels ou monastiques","4",1
"1590","1951",1750,1791,"EU_22","cite_S_1","urbaine","3",1750,1791,1,FALSE,FALSE,0,0,"Logis canonial, Manceau (rue) 4bis (EC 516)",43,"bâtiments conventuels ou monastiques","4",1
"1591","1952",1750,1791,"EU_22","cite_S_1","urbaine","3",1750,1791,1,FALSE,FALSE,0,0,"Logis canonial, Bazoche (rue de la) 5 (EC 533)",43,"bâtiments conventuels ou monastiques","4",1
"1592","1953",1754,1754,"EU_28","tours_S_1","urbaine","1",1754,1754,1,FALSE,FALSE,0,0,"Logis canonial, terrasse de l'Archeveche (EC 127)",43,"bâtiments conventuels ou monastiques","4",1
"1593","1954",1765,1791,"EU_22","cite_S_1","urbaine","3",1765,1791,1,FALSE,FALSE,0,0,"Logis canonial, Bazoche (rue de la) 7  (EC 15)",43,"bâtiments conventuels ou monastiques","4",1
"1594","1955",1765,1791,"EU_28","tours_S_1","urbaine","1",1765,1791,1,FALSE,FALSE,0,0,"Logis canonial, Manceau (rue) 13 (EC 516)",43,"bâtiments conventuels ou monastiques","4",1
"1595","1956",1765,1791,"EU_22","cite_S_1","urbaine","3",1765,1791,1,FALSE,FALSE,0,0,"Logis canonial, General Meusnier (rue du) 12 (EC 456)",43,"bâtiments conventuels ou monastiques","4",1
"1596","1957",1765,1791,"EU_22","cite_S_1","urbaine","3",1765,1791,1,FALSE,FALSE,0,0,"Logis canonial,  General Meusnier (rue du) 14 (EC 470)",43,"bâtiments conventuels ou monastiques","4",1
"1597","1958",1765,1791,"EU_22","cite_S_1","urbaine","3",1765,1791,1,FALSE,FALSE,0,0,"Logis canonial, Racine (rue) 5 (EC 483)",43,"bâtiments conventuels ou monastiques","4",1
"1598","1959",1765,1791,"EU_22","cite_S_1","urbaine","3",1765,1791,1,FALSE,FALSE,0,0,"Logis canonial, Bazoche (rue de la) 5 (EC 536)",43,"bâtiments conventuels ou monastiques","4",1
"1599","1960",1765,1791,"EU_22","cite_S_1","urbaine","3",1765,1791,1,FALSE,FALSE,0,0,"Logis canonial, Bazoche (rue de la) 5  (EC 538)",43,"bâtiments conventuels ou monastiques","4",1
"1600","1961",1765,1791,"EU_22","cite_S_1","urbaine","3",1765,1791,1,FALSE,FALSE,0,0,"Logis canonial, Bazoche (rue de la) 5  (EC 541)",43,"bâtiments conventuels ou monastiques","4",1
"1601","1962",1450,1650,"EU_22","cite_S_1","urbaine","3",1450,1650,1,FALSE,FALSE,0,0,"Logis canonial, Bazoche (rue de la) 5  (EC 536)",43,"bâtiments conventuels ou monastiques","4",1
"1602","1963",1200,1355,"EU_12","cite_SO_2","urbaine","3",1200,1750,2,FALSE,FALSE,0,0,"Logis canonial, General Meusnier (rue du) 6 (EC 419)",43,"bâtiments conventuels ou monastiques","4",1
"1603","1963",1356,1750,"EU_22","cite_S_1","urbaine","3",1200,1750,2,FALSE,FALSE,0,0,"Logis canonial, General Meusnier (rue du) 6 (EC 419)",43,"bâtiments conventuels ou monastiques","4",1
"1604","1964",800,899,"EU_09","cite_NE_1","urbaine","2",800,1200,2,FALSE,FALSE,0,1,"Mur en moellons, General Meusnier (rue du) 6 (EC 420)",30,"constructions civiles non spécifiées","3",1
"1605","1964",900,1200,"EU_12","cite_SO_2","urbaine","3",800,1200,2,FALSE,TRUE,0,1,"Mur en moellons, General Meusnier (rue du) 6 (EC 420)",30,"constructions civiles non spécifiées","3",1
"1606","1965",1400,1765,"EU_22","cite_S_1","urbaine","3",1400,1765,1,FALSE,FALSE,0,0,"Mur d'un batiment, Manceau (rue) 11 (EC 262)",30,"constructions civiles non spécifiées","3",1
"1607","2001",1450,1499,"EU_20","chateauneuf_N","urbaine","2",1450,1790,3,FALSE,FALSE,0,0,"eglise Sainte-Croix, Chateauneuf (rue de) 17-21",42,"édifices culturels catholiques","4",1
"1608","2001",1500,1621,"EU_26","tours_N_1","urbaine","2",1450,1790,3,FALSE,FALSE,0,0,"eglise Sainte-Croix, Chateauneuf (rue de) 17-21",42,"édifices culturels catholiques","4",1
"1609","2001",1622,1790,"EU_27","tours_N_2","urbaine","2",1450,1790,3,FALSE,FALSE,0,0,"eglise Sainte-Croix, Chateauneuf (rue de) 17-21",42,"édifices culturels catholiques","4",1
"1610","2002",1100,1355,"EU_11","suburbium_sm","urbaine","2",1100,1700,4,FALSE,FALSE,0,0,"habitation, Commerce (rue du) 102",37,"habitat","3",1
"1611","2002",1356,1499,"EU_20","chateauneuf_N","urbaine","2",1100,1700,4,FALSE,FALSE,0,0,"habitation, Commerce (rue du) 102",37,"habitat","3",1
"1612","2002",1500,1621,"EU_26","tours_N_1","urbaine","2",1100,1700,4,FALSE,FALSE,0,0,"habitation, Commerce (rue du) 102",37,"habitat","3",1
"1613","2002",1622,1700,"EU_27","tours_N_2","urbaine","2",1100,1700,4,FALSE,FALSE,0,0,"habitation, Commerce (rue du) 102",37,"habitat","3",1
"1614","2003",1200,1355,"EU_06","centre_sm_2","urbaine","3",1200,1790,2,FALSE,FALSE,0,0,"habitation, Baleschoux (rue) 7",43,"bâtiments conventuels ou monastiques","4",1
"1615","2003",1356,1790,"EU_19","chateauneuf_S","urbaine","3",1200,1790,2,FALSE,FALSE,0,0,"habitation, Baleschoux (rue) 7",43,"bâtiments conventuels ou monastiques","4",1
"1616","2004",1100,1355,"EU_06","centre_sm_2","urbaine","3",1100,1790,2,FALSE,FALSE,0,0,"habitation, Baleschoux (rue) 10",43,"bâtiments conventuels ou monastiques","4",1
"1617","2004",1356,1790,"EU_19","chateauneuf_S","urbaine","3",1100,1790,2,FALSE,FALSE,0,0,"habitation, Baleschoux (rue) 10",43,"bâtiments conventuels ou monastiques","4",1
"1618","2005",1200,1355,"EU_11","suburbium_sm","urbaine","2",1200,1958,7,FALSE,FALSE,0,1,"habitation, Fouquet (rue des) 2",37,"habitat","3",1
"1619","2005",1356,1499,"EU_20","chateauneuf_N","urbaine","2",1200,1958,7,FALSE,FALSE,0,1,"habitation, Fouquet (rue des) 2",37,"habitat","3",1
"1620","2005",1500,1621,"EU_26","tours_N_1","urbaine","2",1200,1958,7,FALSE,FALSE,0,1,"habitation, Fouquet (rue des) 2",37,"habitat","3",1
"1621","2005",1622,1799,"EU_27","tours_N_2","urbaine","2",1200,1958,7,FALSE,FALSE,0,1,"habitation, Fouquet (rue des) 2",37,"habitat","3",1
"1622","2005",1800,1877,"EU_31","tours_N_3","urbaine","2",1200,1958,7,FALSE,FALSE,0,1,"habitation, Fouquet (rue des) 2",37,"habitat","3",1
"1623","2005",1878,1956,"EU_37","tours_centre_1","urbaine","3",1200,1958,7,FALSE,TRUE,0,1,"habitation, Fouquet (rue des) 2",37,"habitat","3",1
"1624","2005",1957,1958,"EU_51","tours_centre_2","urbaine","3",1200,1958,7,FALSE,FALSE,0,1,"habitation, Fouquet (rue des) 2",37,"habitat","3",1
"1625","2006",1200,1355,"EU_11","suburbium_sm","urbaine","2",1200,2015,7,FALSE,FALSE,0,1,"habitation, Grand-Marche (place) 26",37,"habitat","3",1
"1626","2006",1356,1499,"EU_20","chateauneuf_N","urbaine","2",1200,2015,7,FALSE,FALSE,0,1,"habitation, Grand-Marche (place) 26",37,"habitat","3",1
"1627","2006",1500,1621,"EU_26","tours_N_1","urbaine","2",1200,2015,7,FALSE,FALSE,0,1,"habitation, Grand-Marche (place) 26",37,"habitat","3",1
"1628","2006",1622,1799,"EU_27","tours_N_2","urbaine","2",1200,2015,7,FALSE,FALSE,0,1,"habitation, Grand-Marche (place) 26",37,"habitat","3",1
"1629","2006",1800,1877,"EU_29","tours_sm","urbaine","3",1200,2015,7,FALSE,TRUE,0,1,"habitation, Grand-Marche (place) 26",37,"habitat","3",1
"1630","2006",1878,1956,"EU_37","tours_centre_1","urbaine","3",1200,2015,7,FALSE,FALSE,0,1,"habitation, Grand-Marche (place) 26",37,"habitat","3",1
"1631","2006",1957,2015,"EU_51","tours_centre_2","urbaine","3",1200,2015,7,FALSE,FALSE,0,1,"habitation, Grand-Marche (place) 26",37,"habitat","3",1
"1632","2007",1100,1355,"EU_06","centre_sm_2","urbaine","3",1100,1700,2,FALSE,FALSE,0,0,"habitation, Baleschoux (rue) 12-14",43,"bâtiments conventuels ou monastiques","4",1
"1633","2007",1356,1700,"EU_19","chateauneuf_S","urbaine","3",1100,1700,2,FALSE,FALSE,0,0,"habitation, Baleschoux (rue) 12-14",43,"bâtiments conventuels ou monastiques","4",1
"1634","2008",1000,1200,"EU_11","suburbium_sm","urbaine","2",1000,1200,1,FALSE,FALSE,0,0,"habitation, Baleschoux (rue) 14 / Nericault-Destouches (rue) 39",37,"habitat","3",1
"1635","2009",1250,1355,"EU_11","suburbium_sm","urbaine","2",1250,2015,7,FALSE,FALSE,0,1,"habitation, Bons-Enfants (rue des) 7",37,"habitat","3",1
"1636","2009",1356,1499,"EU_20","chateauneuf_N","urbaine","2",1250,2015,7,FALSE,FALSE,0,1,"habitation, Bons-Enfants (rue des) 7",37,"habitat","3",1
"1637","2009",1500,1621,"EU_26","tours_N_1","urbaine","2",1250,2015,7,FALSE,FALSE,0,1,"habitation, Bons-Enfants (rue des) 7",37,"habitat","3",1
"1638","2009",1622,1799,"EU_27","tours_N_2","urbaine","2",1250,2015,7,FALSE,FALSE,0,1,"habitation, Bons-Enfants (rue des) 7",37,"habitat","3",1
"1639","2009",1800,1877,"EU_29","tours_sm","urbaine","3",1250,2015,7,FALSE,TRUE,0,1,"habitation, Bons-Enfants (rue des) 7",37,"habitat","3",1
"1640","2009",1878,1956,"EU_37","tours_centre_1","urbaine","3",1250,2015,7,FALSE,FALSE,0,1,"habitation, Bons-Enfants (rue des) 7",37,"habitat","3",1
"1641","2009",1957,2015,"EU_51","tours_centre_2","urbaine","3",1250,2015,7,FALSE,FALSE,0,1,"habitation, Bons-Enfants (rue des) 7",37,"habitat","3",1
"1642","2010",1100,1355,"EU_11","suburbium_sm","urbaine","2",1100,1400,2,FALSE,FALSE,0,0,"porte du Tresorier, Grand-Marche (place du) 54,",43,"bâtiments conventuels ou monastiques","4",1
"1643","2010",1356,1400,"EU_20","chateauneuf_N","urbaine","2",1100,1400,2,FALSE,FALSE,0,0,"porte du Tresorier, Grand-Marche (place du) 54,",43,"bâtiments conventuels ou monastiques","4",1
"1644","2011",1200,1355,"EU_11","suburbium_sm","urbaine","2",1200,1816,5,FALSE,FALSE,0,1,"habitation, Grand-Marche (place du) 8",37,"habitat","3",1
"1645","2011",1356,1499,"EU_20","chateauneuf_N","urbaine","2",1200,1816,5,FALSE,FALSE,0,1,"habitation, Grand-Marche (place du) 8",37,"habitat","3",1
"1646","2011",1500,1621,"EU_26","tours_N_1","urbaine","2",1200,1816,5,FALSE,FALSE,0,1,"habitation, Grand-Marche (place du) 8",37,"habitat","3",1
"1647","2011",1622,1799,"EU_27","tours_N_2","urbaine","2",1200,1816,5,FALSE,FALSE,0,1,"habitation, Grand-Marche (place du) 8",37,"habitat","3",1
"1648","2011",1800,1816,"EU_29","tours_sm","urbaine","3",1200,1816,5,FALSE,TRUE,0,1,"habitation, Grand-Marche (place du) 8",37,"habitat","3",1
"1649","2012",1100,1355,"EU_11","suburbium_sm","urbaine","2",1100,1500,3,FALSE,FALSE,0,0,"habitation, Bons-Enfants (rue des) 9",37,"habitat","3",1
"1650","2012",1356,1499,"EU_20","chateauneuf_N","urbaine","2",1100,1500,3,FALSE,FALSE,0,0,"habitation, Bons-Enfants (rue des) 9",37,"habitat","3",1
"1651","2012",1500,1500,"EU_26","tours_N_1","urbaine","2",1100,1500,3,FALSE,FALSE,0,0,"habitation, Bons-Enfants (rue des) 9",37,"habitat","3",1
"1652","2013",1100,1355,"EU_11","suburbium_sm","urbaine","2",1100,2015,7,FALSE,FALSE,0,1,"habitation, Bons-Enfants (rue des) 11",37,"habitat","3",1
"1653","2013",1356,1499,"EU_20","chateauneuf_N","urbaine","2",1100,2015,7,FALSE,FALSE,0,1,"habitation, Bons-Enfants (rue des) 11",37,"habitat","3",1
"1654","2013",1500,1621,"EU_26","tours_N_1","urbaine","2",1100,2015,7,FALSE,FALSE,0,1,"habitation, Bons-Enfants (rue des) 11",37,"habitat","3",1
"1655","2013",1622,1799,"EU_27","tours_N_2","urbaine","2",1100,2015,7,FALSE,FALSE,0,1,"habitation, Bons-Enfants (rue des) 11",37,"habitat","3",1
"1656","2013",1800,1877,"EU_29","tours_sm","urbaine","3",1100,2015,7,FALSE,TRUE,0,1,"habitation, Bons-Enfants (rue des) 11",37,"habitat","3",1
"1657","2013",1878,1956,"EU_37","tours_centre_1","urbaine","3",1100,2015,7,FALSE,FALSE,0,1,"habitation, Bons-Enfants (rue des) 11",37,"habitat","3",1
"1658","2013",1957,2015,"EU_51","tours_centre_2","urbaine","3",1100,2015,7,FALSE,FALSE,0,1,"habitation, Bons-Enfants (rue des) 11",37,"habitat","3",1
"1659","2014",900,1200,"EU_11","suburbium_sm","urbaine","2",900,1200,1,FALSE,FALSE,0,0,"habitation, Orfevres (rue des) 6",37,"habitat","3",1
"1660","2015",1200,1355,"EU_11","suburbium_sm","urbaine","2",1200,1475,2,FALSE,FALSE,0,0,"habitation, Briconnet (rue) 16",37,"habitat","3",1
"1661","2015",1356,1475,"EU_20","chateauneuf_N","urbaine","2",1200,1475,2,FALSE,FALSE,0,0,"habitation, Briconnet (rue) 16",37,"habitat","3",1
"1662","2016",1200,1355,"EU_11","suburbium_sm","urbaine","2",1200,2015,7,FALSE,FALSE,0,1,"habitation, Cerisiers (rue des) 4",37,"habitat","3",1
"1663","2016",1356,1499,"EU_20","chateauneuf_N","urbaine","2",1200,2015,7,FALSE,FALSE,0,1,"habitation, Cerisiers (rue des) 4",37,"habitat","3",1
"1664","2016",1500,1621,"EU_26","tours_N_1","urbaine","2",1200,2015,7,FALSE,FALSE,0,1,"habitation, Cerisiers (rue des) 4",37,"habitat","3",1
"1665","2016",1622,1799,"EU_27","tours_N_2","urbaine","2",1200,2015,7,FALSE,FALSE,0,1,"habitation, Cerisiers (rue des) 4",37,"habitat","3",1
"1666","2016",1800,1877,"EU_29","tours_sm","urbaine","3",1200,2015,7,FALSE,TRUE,0,1,"habitation, Cerisiers (rue des) 4",37,"habitat","3",1
"1667","2016",1878,1956,"EU_37","tours_centre_1","urbaine","3",1200,2015,7,FALSE,FALSE,0,1,"habitation, Cerisiers (rue des) 4",37,"habitat","3",1
"1668","2016",1957,2015,"EU_51","tours_centre_2","urbaine","3",1200,2015,7,FALSE,FALSE,0,1,"habitation, Cerisiers (rue des) 4",37,"habitat","3",1
"1669","2017",1100,1355,"EU_11","suburbium_sm","urbaine","2",1100,1700,4,FALSE,FALSE,0,0,"habitation, Cerisiers (rue des) 13",37,"habitat","3",1
"1670","2017",1356,1499,"EU_20","chateauneuf_N","urbaine","2",1100,1700,4,FALSE,FALSE,0,0,"habitation, Cerisiers (rue des) 13",37,"habitat","3",1
"1671","2017",1500,1621,"EU_26","tours_N_1","urbaine","2",1100,1700,4,FALSE,FALSE,0,0,"habitation, Cerisiers (rue des) 13",37,"habitat","3",1
"1672","2017",1622,1700,"EU_27","tours_N_2","urbaine","2",1100,1700,4,FALSE,FALSE,0,0,"habitation, Cerisiers (rue des) 13",37,"habitat","3",1
"1673","2018",1175,1355,"EU_11","suburbium_sm","urbaine","2",1175,1500,3,FALSE,FALSE,0,0,"chapelle du Petit-Saint-Martin, Petit-Saint-Martin (rue du) 22",42,"édifices culturels catholiques","4",1
"1674","2018",1356,1499,"EU_20","chateauneuf_N","urbaine","2",1175,1500,3,FALSE,FALSE,0,0,"chapelle du Petit-Saint-Martin, Petit-Saint-Martin (rue du) 22",42,"édifices culturels catholiques","4",1
"1675","2018",1500,1500,"EU_26","tours_N_1","urbaine","2",1175,1500,3,FALSE,FALSE,0,0,"chapelle du Petit-Saint-Martin, Petit-Saint-Martin (rue du) 22",42,"édifices culturels catholiques","4",1
"1676","2019",1400,1499,"EU_20","chateauneuf_N","urbaine","2",1400,2015,6,FALSE,FALSE,0,1,"habitation, Chateauneuf (place de) 13",37,"habitat","3",1
"1677","2019",1500,1621,"EU_26","tours_N_1","urbaine","2",1400,2015,6,FALSE,FALSE,0,1,"habitation, Chateauneuf (place de) 13",37,"habitat","3",1
"1678","2019",1622,1799,"EU_27","tours_N_2","urbaine","2",1400,2015,6,FALSE,FALSE,0,1,"habitation, Chateauneuf (place de) 13",37,"habitat","3",1
"1679","2019",1800,1877,"EU_29","tours_sm","urbaine","3",1400,2015,6,FALSE,TRUE,0,1,"habitation, Chateauneuf (place de) 13",37,"habitat","3",1
"1680","2019",1878,1956,"EU_37","tours_centre_1","urbaine","3",1400,2015,6,FALSE,FALSE,0,1,"habitation, Chateauneuf (place de) 13",37,"habitat","3",1
"1681","2019",1957,2015,"EU_51","tours_centre_2","urbaine","3",1400,2015,6,FALSE,FALSE,0,1,"habitation, Chateauneuf (place de) 13",37,"habitat","3",1
"1682","2020",1100,1355,"EU_11","suburbium_sm","urbaine","2",1100,1400,2,FALSE,FALSE,0,0,"habitation, Chateauneuf (place de) 13",37,"habitat","3",1
"1683","2020",1356,1400,"EU_20","chateauneuf_N","urbaine","2",1100,1400,2,FALSE,FALSE,0,0,"habitation, Chateauneuf (place de) 13",37,"habitat","3",1
"1684","2021",1100,1355,"EU_06","centre_sm_2","urbaine","3",1100,1700,2,FALSE,FALSE,0,0,"Porte de l'ecrignole /de la Chancellerie / Baleschoux, Halles (rue des)",43,"bâtiments conventuels ou monastiques","4",2
"1685","2021",1356,1700,"EU_19","chateauneuf_S","urbaine","3",1100,1700,2,FALSE,FALSE,0,0,"Porte de l'ecrignole /de la Chancellerie / Baleschoux, Halles (rue des)",43,"bâtiments conventuels ou monastiques","4",2
"1686","2022",1100,1355,"EU_11","suburbium_sm","urbaine","2",1100,2015,7,FALSE,FALSE,0,1,"habitation, Commerce (rue du) 65-67",37,"habitat","3",1
"1687","2022",1356,1499,"EU_20","chateauneuf_N","urbaine","2",1100,2015,7,FALSE,FALSE,0,1,"habitation, Commerce (rue du) 65-67",37,"habitat","3",1
"1688","2022",1500,1621,"EU_26","tours_N_1","urbaine","2",1100,2015,7,FALSE,FALSE,0,1,"habitation, Commerce (rue du) 65-67",37,"habitat","3",1
"1689","2022",1622,1799,"EU_27","tours_N_2","urbaine","2",1100,2015,7,FALSE,FALSE,0,1,"habitation, Commerce (rue du) 65-67",37,"habitat","3",1
"1690","2022",1800,1877,"EU_31","tours_N_3","urbaine","2",1100,2015,7,FALSE,FALSE,0,1,"habitation, Commerce (rue du) 65-67",37,"habitat","3",1
"1691","2022",1878,1956,"EU_37","tours_centre_1","urbaine","3",1100,2015,7,FALSE,TRUE,0,1,"habitation, Commerce (rue du) 65-67",37,"habitat","3",1
"1692","2022",1957,2015,"EU_51","tours_centre_2","urbaine","3",1100,2015,7,FALSE,FALSE,0,1,"habitation, Commerce (rue du) 65-67",37,"habitat","3",1
"1693","2023",1100,1355,"EU_06","centre_sm_2","urbaine","3",1100,1600,2,FALSE,FALSE,0,0,"habitation, Descartes (rue) 10",43,"bâtiments conventuels ou monastiques","4",1
"1694","2023",1356,1600,"EU_19","chateauneuf_S","urbaine","3",1100,1600,2,FALSE,FALSE,0,0,"habitation, Descartes (rue) 10",43,"bâtiments conventuels ou monastiques","4",1
"1695","2024",1100,1355,"EU_06","centre_sm_2","urbaine","3",1100,1400,2,FALSE,FALSE,0,0,"habitation, Descartes (rue) 11",43,"bâtiments conventuels ou monastiques","4",1
"1696","2024",1356,1400,"EU_19","chateauneuf_S","urbaine","3",1100,1400,2,FALSE,FALSE,0,0,"habitation, Descartes (rue) 11",43,"bâtiments conventuels ou monastiques","4",1
"1697","2025",1100,1355,"EU_06","centre_sm_2","urbaine","3",1100,1400,2,FALSE,FALSE,0,0,"habitation, Descartes (rue) 12bis / Nericault-Destouches (rue) 47",43,"bâtiments conventuels ou monastiques","4",1
"1698","2025",1356,1400,"EU_19","chateauneuf_S","urbaine","3",1100,1400,2,FALSE,FALSE,0,0,"habitation, Descartes (rue) 12bis / Nericault-Destouches (rue) 47",43,"bâtiments conventuels ou monastiques","4",1
"1699","2026",600,900,"EU_06","centre_sm_2","urbaine","3",600,900,1,FALSE,FALSE,0,0,"Porte, Halles (rue des)",43,"bâtiments conventuels ou monastiques","4",2
"1700","2027",1100,1355,"EU_11","suburbium_sm","urbaine","2",1100,1400,2,FALSE,FALSE,0,1,"habitation, Descartes (rue) 12bis",43,"bâtiments conventuels ou monastiques","4",1
"1701","2027",1356,1400,"EU_19","chateauneuf_S","urbaine","3",1100,1400,2,FALSE,TRUE,0,1,"habitation, Descartes (rue) 12bis",43,"bâtiments conventuels ou monastiques","4",1
"1702","2028",1100,1355,"EU_11","suburbium_sm","urbaine","2",1100,1600,2,FALSE,FALSE,0,1,"habitation, Descartes (rue) 13",43,"bâtiments conventuels ou monastiques","4",1
"1703","2028",1356,1600,"EU_19","chateauneuf_S","urbaine","3",1100,1600,2,FALSE,TRUE,0,1,"habitation, Descartes (rue) 13",43,"bâtiments conventuels ou monastiques","4",1
"1704","2029",1200,1355,"EU_11","suburbium_sm","urbaine","2",1200,2015,7,FALSE,FALSE,0,1,"habitation, Eugene-Sue (rue) 28",37,"habitat","3",1
"1705","2029",1356,1499,"EU_20","chateauneuf_N","urbaine","2",1200,2015,7,FALSE,FALSE,0,1,"habitation, Eugene-Sue (rue) 28",37,"habitat","3",1
